Уровень,Количество учеников,Количество отзывов,Средняя оценка,Наличие сертификата,"Цена, ₽",Количество уроков,"Длительность уроков, ч"
0.0,0.0014257135119552019,0.0004892607270414403,0.9199999999999999,no,0.0,0.10438413361169102,0.0
0.0,9.609588622247072e-06,4.892607270414404e-05,1.0,no,0.0033336111342611883,0.012526096033402923,0.0
0.0,2.7081567935423564e-05,4.892607270414404e-05,1.0,no,0.023335277939828317,0.060542797494780795,0.0
0.0,1.0483187587905896e-05,4.892607270414404e-05,1.0,yes,0.0012417701475122926,0.010438413361169102,0.0
0.0,9.609588622247071e-05,0.0003424825089290083,1.0,yes,0.0016584715392949413,0.04801670146137787,0.0
0.0,4.1932750351623586e-05,4.892607270414404e-05,1.0,yes,0.0016584715392949413,0.020876826722338204,0.0
0.0,5.591033380216478e-05,0.00019570429081657617,1.0,yes,0.0020751729310775897,0.018789144050104383,0.0
0.0,7.600311001231775e-05,0.00044033465433729633,1.0,yes,0.0012417701475122926,0.04384133611691023,0.0
0.0,3.3196760695035335e-05,0.0002935564362248642,1.0,yes,0.0010750895907992333,0.016701461377870562,0.0
0.0,2.620796896976474e-05,0.0001467782181124321,1.0,yes,0.0012417701475122926,0.021920668058455117,0.0
0.0,9.347508932549424e-05,0.0001467782181124321,1.0,yes,0.0012501041753479457,0.015657620041753653,0.0
0.0,0.00011706226139828251,0.0007828171632663047,1.0,yes,0.0012417701475122926,0.031315240083507306,0.0
0.0,2.7081567935423564e-05,4.892607270414404e-05,1.0,yes,0.0016584715392949413,0.030271398747390398,0.0
0.0,7.600311001231775e-05,0.00044033465433729633,1.0,yes,0.0012417701475122926,0.04384133611691023,0.0
0.0,1.9219177244494144e-05,9.785214540828808e-05,1.0,yes,0.0029169097424785397,0.018789144050104383,0.0
0.0,5.940472966480008e-05,4.892607270414404e-05,1.0,yes,0.004167013917826486,0.037578288100208766,0.0
0.0,2.7081567935423564e-05,4.892607270414404e-05,1.0,no,0.033336111342611885,0.07933194154488518,0.0
0.0,0.00010046388105076483,0.00039140858163315233,1.0,yes,0.0012417701475122926,0.026096033402922755,0.0
0.5,3.057596379805886e-05,4.892607270414404e-05,1.0,no,0.033336111342611885,0.038622129436325675,0.0
0.0,0.047527278127702695,0.014384265375018346,1.0,no,0.0,0.061586638830897704,0.0
0.0,0.001105976290524072,0.00044033465433729633,0.8800000000000001,yes,0.027502291857654803,0.13465553235908143,0.0
0.0,0.0001240510531235531,9.785214540828808e-05,0.8,yes,0.0025002083506958915,0.018789144050104383,0.0
0.0,8.735989656588247e-07,0.0,0.0,no,0.08250687557296442,0.04384133611691023,0.08
0.0,8.735989656588247e-07,0.0,0.0,no,0.032502708559046585,0.030271398747390398,0.04888888888888889
0.0,3.494395862635299e-06,0.0,0.0,no,0.032502708559046585,0.031315240083507306,0.06222222222222222
0.0,1.1356786553564721e-05,0.0,0.0,yes,0.0023585298774897907,0.007306889352818371,0.0
0.0,1.3977583450541195e-05,0.0,0.0,yes,0.0023585298774897907,0.007306889352818371,0.0
0.5,6.115192759611773e-06,0.0,0.0,no,0.02583548629052421,0.019832985386221295,0.044444444444444446
0.0,2.0092776210152967e-05,0.0,0.0,no,0.0025002083506958915,0.028183716075156576,0.0
0.5,0.0,0.0,0.0,no,0.016668055671305942,0.015657620041753653,0.0
0.5,3.494395862635299e-06,0.0,0.0,yes,0.0016668055671305942,0.014613778705636743,0.0
0.5,1.7471979313176494e-06,0.0,0.0,yes,0.0012501041753479457,0.014613778705636743,0.0
0.0,1.3977583450541195e-05,0.0,0.0,yes,0.0033336111342611883,0.0041753653444676405,0.0
0.0,3.494395862635299e-06,0.0,0.0,no,0.016584715392949412,0.04279749478079332,0.0044444444444444444
0.0,5.241593793952948e-06,0.0,0.0,no,0.004583715309609134,0.033402922755741124,0.008888888888888889
0.0,2.0092776210152967e-05,0.0,0.0,no,0.0016584715392949413,0.04697286012526096,0.0
0.0,0.0006307384532056714,0.0,0.0,yes,0.009917493124427036,0.09603340292275574,0.0
0.5,5.241593793952948e-06,4.892607270414404e-05,1.0,no,0.0024918743228602384,0.012526096033402923,0.0
0.0,2.2713573107129442e-05,4.892607270414404e-05,1.0,yes,0.0023585298774897907,0.007306889352818371,0.0
0.0,2.620796896976474e-05,0.0,0.0,no,0.0025002083506958915,0.038622129436325675,0.057777777777777775
0.5,3.494395862635299e-06,0.0,0.0,no,0.012417701475122927,0.011482254697286013,0.013333333333333334
0.0,6.988791725270598e-06,0.0,0.0,no,0.02908575714642887,0.059498956158663886,0.09333333333333334
0.0,1.3977583450541195e-05,0.0,0.0,no,0.02908575714642887,0.059498956158663886,0.09333333333333334
0.0,4.018555242030593e-05,0.0,0.0,no,0.004167013917826486,0.008350730688935281,0.0044444444444444444
0.0,6.988791725270598e-06,0.0,0.0,yes,0.0025002083506958915,0.013569937369519834,0.0
0.0,1.7471979313176494e-06,0.0,0.0,no,0.005833819484957079,0.022964509394572025,0.0
0.0,5.241593793952948e-06,0.0,0.0,yes,0.0009917493124427035,0.012526096033402923,0.0
0.0,6.988791725270598e-06,0.0,0.0,yes,0.0013251104258688224,0.012526096033402923,0.0
0.0,2.5334370004105915e-05,0.0,0.0,yes,0.0010750895907992333,0.016701461377870562,0.0
0.0,2.1839974141470616e-05,0.0,0.0,yes,0.0010750895907992333,0.019832985386221295,0.0
0.0,0.00011269426656998838,0.0003424825089290083,1.0,no,0.0,0.007306889352818371,0.0
0.0,0.0010526867536188838,0.0007338910905621606,0.96,no,0.0,0.037578288100208766,0.008888888888888889
0.0,0.003048860390149298,0.0006360389451538725,0.96,no,0.0,0.05323590814196242,0.035555555555555556
0.0,0.0002804252679764827,0.00024463036352072017,1.0,no,0.0,0.010438413361169102,0.0
0.0,0.000134534240711459,9.785214540828808e-05,1.0,no,0.0,0.015657620041753653,0.0
0.0,0.0011636338222575544,0.0003424825089290083,1.0,no,0.0,0.025052192066805846,0.017777777777777778
0.0,0.0002856668617704357,0.0001467782181124321,1.0,no,0.0,0.012526096033402923,0.0044444444444444444
0.0,0.0002594588928006709,4.892607270414404e-05,1.0,no,0.0,0.007306889352818371,0.0
0.0,5.1542338973870656e-05,9.785214540828808e-05,0.9,no,0.0,0.011482254697286013,0.0
0.0,0.0009286357004953306,0.00039140858163315233,1.0,yes,0.0,0.0720250521920668,0.022222222222222223
0.0,0.0003782683521302711,4.892607270414404e-05,1.0,no,0.0,0.012526096033402923,0.0
0.5,0.0005459993535367654,4.892607270414404e-05,1.0,no,0.0,0.060542797494780795,0.013333333333333334
0.0,0.00015899501174990608,4.892607270414404e-05,1.0,no,0.0,0.012526096033402923,0.0
0.0,0.0005660921297469184,0.0005871128724497284,1.0,no,0.0,0.024008350730688934,0.0044444444444444444
0.0,0.0007338231311534128,0.0008806693086745927,1.0,no,0.0,0.011482254697286013,0.0
0.0,0.00026732128349160036,0.0002935564362248642,1.0,no,0.0,0.014613778705636743,0.0044444444444444444
0.0,0.00010832627174169426,9.785214540828808e-05,0.9,no,0.0,0.012526096033402923,0.0044444444444444444
0.0,0.002201469393460238,0.0011742257448994569,1.0,yes,0.0,0.04384133611691023,0.017777777777777778
0.0,0.0005765753173348243,0.00044033465433729633,1.0,no,0.0,0.04697286012526096,0.0044444444444444444
0.0,0.00013628143864277665,0.00044033465433729633,1.0,no,0.0,0.0041753653444676405,0.0
0.0,0.00017646699106308258,0.00024463036352072017,1.0,no,0.0,0.015657620041753653,0.0
0.5,0.00015812141278424727,4.892607270414404e-05,1.0,no,0.0,0.05636743215031315,0.0
0.0,0.0005093081969790948,0.0005871128724497284,1.0,no,0.0,0.009394572025052192,0.0
0.0,0.00013016624588316488,0.0002935564362248642,1.0,no,0.0,0.010438413361169102,0.0
0.0,0.0003005180441866357,4.892607270414404e-05,1.0,no,0.0,0.029227557411273485,0.017777777777777778
0.0,0.00015812141278424727,4.892607270414404e-05,1.0,no,0.0,0.013569937369519834,0.0
0.0,0.0002550908979723768,0.00024463036352072017,1.0,no,0.0,0.04697286012526096,0.017777777777777778
0.0,0.00022451493417431794,0.0003424825089290083,1.0,no,0.0,0.014613778705636743,0.0
0.0,0.00023499812176222383,0.0003424825089290083,1.0,no,0.0,0.03549060542797495,0.02666666666666667
0.0,0.0005992888904419537,4.892607270414404e-05,1.0,no,0.0,0.028183716075156576,0.0
0.0,6.02783286304589e-05,0.00019570429081657617,1.0,no,0.0,0.011482254697286013,0.0
0.5,0.00016511020450951785,4.892607270414404e-05,1.0,no,0.0,0.11795407098121086,0.04888888888888889
0.5,0.00015724781381858843,0.0005381867997455844,1.0,no,0.0,0.0041753653444676405,0.0
0.0,0.00022538853313997675,0.0003424825089290083,1.0,no,0.0,0.013569937369519834,0.0
0.0,0.20263564807939266,0.07642252556387298,1.0,yes,0.0,0.1304801670146138,0.035555555555555556
0.0,0.0004062235190313535,0.0007338910905621606,0.9800000000000001,no,0.0,0.017745302713987474,0.0
0.0,0.001938516104796932,0.0005381867997455844,0.9800000000000001,no,0.0,0.0407098121085595,0.0
0.0,0.0019289065161746848,0.0029844904349527863,0.9800000000000001,yes,0.0,0.022964509394572025,0.013333333333333334
0.0,0.001354951995736837,0.0009785214540828807,0.9800000000000001,no,0.0,0.005219206680584551,0.0044444444444444444
0.0,0.0012247857498536721,0.0005381867997455844,0.9800000000000001,no,0.0,0.010438413361169102,0.0044444444444444444
0.5,0.0003721531593706593,0.001369930035716033,0.96,yes,0.0,0.026096033402922755,0.008888888888888889
0.0,0.00020966375175811793,0.0004892607270414403,0.9800000000000001,no,0.0,0.016701461377870562,0.0
0.0,0.001848535411334073,0.002397377562503058,0.9800000000000001,yes,0.0,0.017745302713987474,0.0
0.0,0.0009723156487782718,0.00039140858163315233,0.9800000000000001,yes,0.0,0.037578288100208766,0.0044444444444444444
0.0,0.0010107540032672602,0.0011252996721953128,0.9800000000000001,no,0.0,0.005219206680584551,0.0
0.0,0.00036778516454236517,0.0007338910905621606,0.9800000000000001,no,0.0,0.006263048016701462,0.0
0.0,0.02327267644515109,0.01746660795537942,0.9800000000000001,yes,0.0,0.026096033402922755,0.013333333333333334
0.0,0.0006560728232097773,0.0010763735994911688,0.9800000000000001,no,0.0,0.007306889352818371,0.0
0.0,0.01663245070717836,0.01443319144772249,0.96,yes,0.0,0.018789144050104383,0.017777777777777778
0.0,0.0024181219369436265,0.0031312686530652186,0.96,no,0.0,0.011482254697286013,0.0044444444444444444
0.0,0.0060881111916763495,0.003767307598219091,0.96,no,0.0,0.008350730688935281,0.0
0.0,0.0005206649835326595,0.0011742257448994569,0.96,no,0.0,0.0041753653444676405,0.0044444444444444444
0.0,0.0011225746708715897,0.0008317432359704486,0.96,no,0.0,0.016701461377870562,0.0
0.0,0.00196210327686972,0.001272077890307745,0.96,no,0.0,0.031315240083507306,0.008888888888888889
0.0,0.02062654517817051,0.018494055482166448,0.96,yes,0.0,0.016701461377870562,0.0044444444444444444
0.0,0.00034943958626352986,0.0002935564362248642,0.96,no,0.0,0.008350730688935281,0.0044444444444444444
0.0,0.0013287440267670723,0.0008317432359704486,0.96,no,0.0,0.017745302713987474,0.0044444444444444444
0.0,0.013558255947024958,0.0008317432359704486,0.96,no,0.0,0.011482254697286013,0.04
0.0,0.0015025902209331785,0.0021527471989823375,0.96,no,0.0,0.018789144050104383,0.0
0.0,0.00021665254348338851,0.00024463036352072017,0.96,no,0.0,0.006263048016701462,0.0044444444444444444
0.0,0.00984808113987193,0.001272077890307745,0.9400000000000001,no,0.0,0.011482254697286013,0.008888888888888889
0.0,0.0019673448706636733,0.0014677821811243212,0.96,no,0.0,0.010438413361169102,0.0
0.0,0.055466545527610094,0.012622926757669161,0.9400000000000001,yes,0.0,0.031315240083507306,0.017777777777777778
0.0,0.002321152451755497,0.0016634864719408972,0.9400000000000001,yes,0.0,0.07306889352818371,0.0
0.0,0.000134534240711459,0.0003424825089290083,0.9400000000000001,no,0.0,0.08350730688935282,0.0
0.0,0.0020459687775729674,0.0014677821811243212,0.9400000000000001,no,0.0,0.010438413361169102,0.0
0.0,0.0013077776515912605,0.0009295953813787367,0.9400000000000001,no,0.0,0.016701461377870562,0.017777777777777778
0.5,0.0001310398448488237,0.0001467782181124321,0.9400000000000001,no,0.0,0.049060542797494784,0.022222222222222223
0.0,0.0011872209943303428,0.0008806693086745927,0.9400000000000001,no,0.0,0.012526096033402923,0.0
0.0,0.0019306537141060025,0.0010274475267870247,0.9199999999999999,no,0.0,0.010438413361169102,0.0044444444444444444
0.0,0.0025089762293721445,0.0009295953813787367,0.9199999999999999,no,0.0,0.010438413361169102,0.0
0.0,0.0019105609378958495,0.0008317432359704486,0.9199999999999999,yes,0.0,0.060542797494780795,0.022222222222222223
0.0,0.003750360359573334,0.0028377122168403543,0.9,no,0.0,0.03444676409185804,0.017777777777777778
0.0,0.0003223580183281063,0.0005381867997455844,0.9199999999999999,no,0.0,0.005219206680584551,0.0044444444444444444
0.0,0.00042369549834452995,9.785214540828808e-05,0.9,no,0.0,0.025052192066805846,0.0044444444444444444
0.0,0.00046912264455878887,9.785214540828808e-05,0.9,no,0.0,0.010438413361169102,0.0
0.0,0.0014685198612724843,0.00019570429081657617,0.9,no,0.0,0.0407098121085595,0.0
0.0,0.00017384619416610611,0.0003424825089290083,0.8800000000000001,no,0.0,0.010438413361169102,0.0
0.0,0.0007652726939171304,0.00024463036352072017,0.8800000000000001,no,0.0,0.014613778705636743,0.0
0.0,0.0037992819016502283,0.0004892607270414403,0.8800000000000001,no,0.0,0.05010438413361169,0.0
0.0,8.4739099668906e-05,0.0001467782181124321,0.86,no,0.0,0.015657620041753653,0.0
0.0,0.0017061387799316846,0.00044033465433729633,0.8400000000000001,yes,0.0,0.03966597077244259,0.0
0.0,0.00044728267041731825,0.0004892607270414403,0.8400000000000001,no,0.0,0.016701461377870562,0.0044444444444444444
0.0,0.0006683032087290009,0.00024463036352072017,0.8,no,0.0,0.03444676409185804,0.0
0.0,0.0008648629760022364,0.0003424825089290083,0.78,no,0.0,0.06680584551148225,0.017777777777777778
0.0,0.00015724781381858843,0.0,0.0,no,0.0,0.012526096033402923,0.0
0.0,0.00011094706863867074,0.0,0.0,no,0.0,0.017745302713987474,0.008888888888888889
0.0,0.00026732128349160036,0.0,0.0,no,0.0,0.010438413361169102,0.0
0.0,6.814071932138832e-05,0.0,0.0,no,0.0,0.011482254697286013,0.0
0.0,7.07615162183648e-05,0.0,0.0,no,0.0,0.009394572025052192,0.0044444444444444444
0.0,6.551992242441184e-05,0.0,0.0,no,0.0,0.019832985386221295,0.0044444444444444444
0.0,0.00013540783967711783,0.0,0.0,no,0.0,0.025052192066805846,0.0
0.0,0.00044029387869204764,0.0,0.0,no,0.0,0.06680584551148225,0.022222222222222223
0.0,9.522228725681189e-05,0.0,0.0,no,0.0,0.016701461377870562,0.0
0.0,0.00023849251762485913,0.0,0.0,no,0.0,0.024008350730688934,0.0
0.0,0.005538617442276949,0.0,0.0,no,0.0,0.028183716075156576,0.02666666666666667
0.0,3.144956276371769e-05,0.0,0.0,no,0.0,0.010438413361169102,0.0
0.0,4.8921542076894184e-05,0.0,0.0,no,0.0,0.015657620041753653,0.0044444444444444444
0.0,8.823349553154129e-05,0.0,0.0,no,0.0,0.011482254697286013,0.0
0.5,6.988791725270598e-05,9.785214540828808e-05,1.0,no,0.0,0.012526096033402923,0.0
0.0,0.00010308467794774131,0.0,0.0,no,0.0,0.032359081419624215,0.022222222222222223
0.0,5.5036734836505955e-05,0.0,0.0,no,0.0,0.015657620041753653,0.0
0.0,0.00011094706863867074,0.0,0.0,no,0.0,0.010438413361169102,0.0
0.5,2.970236483240004e-05,0.0,0.0,no,0.0,0.014613778705636743,0.0
0.0,0.00021403174658641205,0.0,0.0,no,0.0,0.018789144050104383,0.0
0.5,4.105915138596476e-05,0.0,0.0,no,0.0,0.009394572025052192,0.0
0.0,0.000254217299006718,4.892607270414404e-05,0.8,no,0.0,0.025052192066805846,0.008888888888888889
0.0,0.0003468187893665534,0.0,0.0,no,0.0,0.054279749478079335,0.013333333333333334
0.0,0.0008045846473717775,0.0,0.0,no,0.0,0.016701461377870562,0.0
0.0,0.0007582839021918599,0.0,0.0,no,0.0,0.049060542797494784,0.0
0.0,0.00020529575692982378,0.0,0.0,no,0.0,0.025052192066805846,0.022222222222222223
0.0,0.0001415230324367296,0.0,0.0,no,0.0,0.027139874739039668,0.04
0.0,0.0002594588928006709,4.892607270414404e-05,1.0,no,0.0,0.011482254697286013,0.0044444444444444444
0.0,0.00010919987070735308,0.0,0.0,no,0.0,0.05219206680584551,0.0
0.0,0.0004499034673142947,0.0,0.0,no,0.0,0.014613778705636743,0.017777777777777778
0.0,0.00044815626938297704,0.0003424825089290083,0.6799999999999999,no,0.0,0.020876826722338204,0.0
0.0,0.0006429688387248949,0.0001467782181124321,0.6599999999999999,no,0.0,0.033402922755741124,0.0
0.0,0.0010518131546532249,0.00019570429081657617,0.5599999999999999,no,0.0,0.020876826722338204,0.0
0.0,0.0003258524141907416,0.00019570429081657617,0.6599999999999999,no,0.0,0.015657620041753653,0.0
0.0,0.00045339786317693,9.785214540828808e-05,0.6,no,0.0,0.04697286012526096,0.0
0.0,0.0002481021062471062,4.892607270414404e-05,0.6,no,0.0,0.010438413361169102,0.008888888888888889
0.0,2.620796896976474e-06,0.0,0.0,no,0.0013251104258688224,0.005219206680584551,0.0
0.0,0.0008045846473717775,0.00019570429081657617,0.4,no,0.0,0.007306889352818371,0.0
0.0,0.00011880945932960016,4.892607270414404e-05,0.4,no,0.0,0.029227557411273485,0.0
0.0,0.00035293398212616516,4.892607270414404e-05,0.2,no,0.0,0.003131524008350731,0.0
0.0,2.970236483240004e-05,0.0,0.0,no,0.0,0.0041753653444676405,0.0
0.0,0.00015724781381858843,0.0,0.0,no,0.0,0.008350730688935281,0.0044444444444444444
0.0,5.416313587084713e-05,9.785214540828808e-05,0.6,no,0.0,0.007306889352818371,0.0044444444444444444
0.0,0.00013016624588316488,0.0,0.0,no,0.0,0.003131524008350731,0.0
0.0,6.115192759611773e-05,0.0,0.0,no,0.0,0.011482254697286013,0.0
0.0,5.940472966480008e-05,0.0,0.0,no,0.0,0.009394572025052192,0.0044444444444444444
0.0,0.0002725628772855533,0.0,0.0,no,0.0,0.015657620041753653,0.02666666666666667
0.0,7.687670897797657e-05,0.0,0.0,no,0.0,0.007306889352818371,0.0044444444444444444
0.0,5.1542338973870656e-05,9.785214540828808e-05,0.6,no,0.0,0.003131524008350731,0.0
0.0,0.00021665254348338851,0.0001467782181124321,0.8,no,0.0,0.005219206680584551,0.0
0.0,0.00010832627174169426,0.0,0.0,no,0.0,0.006263048016701462,0.0
0.0,0.00016161580864688257,4.892607270414404e-05,0.2,no,0.0,0.005219206680584551,0.0
0.0,3.494395862635299e-05,4.892607270414404e-05,0.2,no,0.0,0.003131524008350731,0.0
0.0,2.7081567935423564e-05,0.0,0.0,no,0.0,0.03444676409185804,0.0
0.5,0.0001310398448488237,4.892607270414404e-05,1.0,no,0.0,0.019832985386221295,0.0
0.5,2.620796896976474e-05,0.0,0.0,no,0.0,0.020876826722338204,0.017777777777777778
0.0,2.7081567935423564e-05,0.0,0.0,no,0.0,0.030271398747390398,0.0
0.0,0.0001205566572609178,4.892607270414404e-05,1.0,no,0.0,0.009394572025052192,0.0
0.0,0.000269068481422918,0.0,0.0,no,0.0,0.011482254697286013,0.0
0.0,2.970236483240004e-05,0.0,0.0,no,0.0,0.027139874739039668,0.0
0.0,1.7471979313176494e-06,4.892607270414404e-05,1.0,yes,0.0020751729310775897,0.010438413361169102,0.0
0.0,4.3679948282941235e-06,9.785214540828808e-05,1.0,yes,0.0020751729310775897,0.020876826722338204,0.0
0.0,3.494395862635299e-06,9.785214540828808e-05,1.0,yes,0.0020751729310775897,0.019832985386221295,0.0
0.0,9.609588622247072e-06,4.892607270414404e-05,1.0,yes,0.02908575714642887,0.10960334029227557,0.08444444444444445
0.0,0.0002559644969380356,4.892607270414404e-05,1.0,no,0.010000833402783566,0.0824634655532359,0.0
0.5,0.0002306301269339297,4.892607270414404e-05,1.0,no,0.008334027835652971,0.03444676409185804,0.017777777777777778
0.0,6.464632345875302e-05,0.0003424825089290083,1.0,yes,0.02499374947912326,0.04279749478079332,0.29777777777777775
0.5,6.551992242441184e-05,0.0003424825089290083,0.9800000000000001,no,0.0008334027835652971,0.014613778705636743,0.0
0.0,2.2713573107129442e-05,4.892607270414404e-05,0.8,yes,0.004575381281773481,0.017745302713987474,0.0
0.0,1.7471979313176494e-06,0.0,0.0,no,0.024085340445037087,0.015657620041753653,0.013333333333333334
0.0,1.5724781381858845e-05,4.892607270414404e-05,1.0,no,0.024168680723393617,0.06263048016701461,0.0
0.5,5.241593793952948e-06,0.0,0.0,yes,0.002083506958913243,0.016701461377870562,0.0
0.0,0.0,0.0,0.0,no,0.02250187515626302,0.014613778705636743,0.022222222222222223
0.0,2.620796896976474e-05,0.0,0.0,yes,0.0008334027835652971,0.012526096033402923,0.0
0.0,1.3977583450541195e-05,0.0,0.0,no,0.0016584715392949413,0.014613778705636743,0.0
0.0,1.2230385519223546e-05,0.0,0.0,no,0.02499374947912326,0.011482254697286013,0.09333333333333334
0.0,8.735989656588247e-06,0.0,0.0,no,0.02499374947912326,0.018789144050104383,0.14222222222222222
0.0,4.105915138596476e-05,0.0,0.0,yes,0.007500625052087674,0.08037578288100208,0.0
0.0,0.0010928723060391896,0.0003424825089290083,0.9800000000000001,no,0.0,0.014613778705636743,0.0044444444444444444
0.0,0.0003433243935039181,0.0001467782181124321,1.0,no,0.0,0.07933194154488518,0.0
0.0,0.0006630616149350479,9.785214540828808e-05,1.0,no,0.0,0.031315240083507306,0.022222222222222223
0.0,0.00017996138692571789,0.0001467782181124321,1.0,no,0.0,0.015657620041753653,0.0
0.0,0.0012143025622657663,0.0031312686530652186,1.0,no,0.0,0.017745302713987474,0.0
0.0,0.00012579825105487076,4.892607270414404e-05,1.0,no,0.0,0.005219206680584551,0.0
0.0,0.0005259065773266124,0.00039140858163315233,1.0,no,0.0,0.011482254697286013,0.0
0.0,0.0006351064480339655,9.785214540828808e-05,1.0,no,0.0,0.014613778705636743,0.0
0.0,0.0004228218993788711,4.892607270414404e-05,1.0,no,0.0,0.020876826722338204,0.0
0.0,0.0028269662528719566,4.892607270414404e-05,1.0,no,0.0,0.04384133611691023,0.0
0.0,0.00034943958626352986,4.892607270414404e-05,1.0,no,0.0,0.011482254697286013,0.0
0.0,0.0006857751880421773,0.0001467782181124321,1.0,no,0.0,0.04488517745302714,0.022222222222222223
0.0,0.0006054040832015655,0.0002935564362248642,1.0,no,0.0,0.022964509394572025,0.0
0.0,0.00025334370004105914,9.785214540828808e-05,0.8,no,0.0,0.015657620041753653,0.0
0.0,0.0018957097554796495,0.0001467782181124321,1.0,no,0.0,0.04279749478079332,0.02666666666666667
0.0,0.0005066874000821183,0.0006360389451538725,0.9800000000000001,no,0.0,0.029227557411273485,0.008888888888888889
0.0,0.0005075609990477771,0.0005871128724497284,0.96,no,0.0,0.014613778705636743,0.0
0.0,0.006247979802391914,0.0034248250892900825,0.96,no,0.0,0.010438413361169102,0.0
0.5,0.0005416313587084713,0.0006360389451538725,0.96,no,0.0,0.010438413361169102,0.0
0.0,0.010882422315211979,0.00039140858163315233,0.96,no,0.0,0.03549060542797495,0.07555555555555556
0.0,0.0009959028208510602,0.0007828171632663047,0.9400000000000001,no,0.0,0.012526096033402923,0.008888888888888889
0.0,0.0011819794005363897,0.0010274475267870247,0.9400000000000001,yes,0.0,0.04175365344467641,0.008888888888888889
0.0,0.023549607317264937,0.00024463036352072017,0.9199999999999999,yes,0.0,0.027139874739039668,0.07111111111111111
0.0,0.00024984930417842384,0.0005381867997455844,0.8800000000000001,no,0.0,0.014613778705636743,0.0
0.0,0.011133145218356061,0.0005871128724497284,0.9199999999999999,yes,0.0,0.032359081419624215,0.03111111111111111
0.0,0.000851758991517354,0.00019570429081657617,0.9,no,0.0,0.027139874739039668,0.017777777777777778
0.0,0.0031196219063676627,0.0001467782181124321,0.9400000000000001,no,0.0,0.031315240083507306,0.008888888888888889
0.0,0.0011872209943303428,0.00019570429081657617,0.9,no,0.0,0.022964509394572025,0.02666666666666667
0.0,0.0014047471367793901,0.0004892607270414403,0.8,no,0.0,0.016701461377870562,0.017777777777777778
0.0,0.005551721426761831,0.00044033465433729633,0.8,no,0.0,0.03653444676409186,0.013333333333333334
0.0,0.0003573019769544593,0.00019570429081657617,0.8,no,0.0,0.006263048016701462,0.0
0.0,0.000254217299006718,0.0,0.0,no,0.0,0.019832985386221295,0.017777777777777778
0.0,0.0001834557827883532,0.0,0.0,no,0.0,0.015657620041753653,0.0044444444444444444
0.0,0.00013540783967711783,0.0,0.0,no,0.0,0.015657620041753653,0.0
0.0,0.00044466187352034173,0.0,0.0,no,0.0,0.08872651356993737,0.0044444444444444444
0.0,0.00010133748001642366,0.0,0.0,no,0.0,0.017745302713987474,0.0
0.0,0.0001310398448488237,0.0,0.0,no,0.0,0.014613778705636743,0.0044444444444444444
0.0,0.0005005722073225065,0.0,0.0,no,0.0,0.016701461377870562,0.0
0.0,6.639352139007067e-05,0.0,0.0,no,0.0,0.015657620041753653,0.0
0.0,0.000807205444268754,0.0,0.0,no,0.0,0.08663883089770355,0.02666666666666667
0.0,0.0003354620028129887,0.0,0.0,no,0.0,0.04279749478079332,0.0
0.0,4.2806349317282406e-05,0.0,0.0,no,0.0,0.019832985386221295,0.0
0.0,8.124470380627069e-05,0.0,0.0,no,0.0,0.024008350730688934,0.0044444444444444444
0.0,9.434868829115306e-05,0.0,0.0,no,0.0,0.011482254697286013,0.0
0.5,0.0002970236483240004,0.0,0.0,no,0.0,0.10438413361169102,0.0
0.0,2.620796896976474e-06,0.0,0.0,no,0.02908575714642887,0.0020876826722338203,0.09333333333333334
0.0,0.0002577116948693533,0.0,0.0,no,0.0,0.011482254697286013,0.022222222222222223
0.0,0.0002411133145218356,0.0,0.0,no,0.0,0.015657620041753653,0.0044444444444444444
0.0,8.561269863456481e-05,0.0,0.0,no,0.0,0.016701461377870562,0.0
0.0,0.0002157789445177297,0.0,0.0,no,0.0,0.03966597077244259,0.0
0.5,9.260149035983541e-05,0.0,0.0,no,0.0,0.054279749478079335,0.022222222222222223
0.5,6.72671203557295e-05,0.0,0.0,no,0.0,0.010438413361169102,0.008888888888888889
0.0,0.00016074220968122373,0.0,0.0,no,0.0,0.017745302713987474,0.0
0.0,3.144956276371769e-05,0.0,0.0,no,0.0,0.012526096033402923,0.0
0.0,0.01548279446837135,0.0006360389451538725,0.76,yes,0.0,0.03966597077244259,0.044444444444444446
0.0,0.00027518367418252976,0.0,0.0,no,0.0,0.020876826722338204,0.0
0.0,0.0005547353431933536,0.0,0.0,no,0.0,0.04175365344467641,0.0
0.0,9.522228725681189e-05,0.0,0.0,no,0.0,0.028183716075156576,0.0
0.0,7.07615162183648e-05,0.0,0.0,no,0.0,0.013569937369519834,0.0
0.0,0.0004149595086879417,0.0,0.0,no,0.0,0.04592901878914405,0.022222222222222223
0.0,0.00014501742829936488,0.0,0.0,no,0.0,0.016701461377870562,0.0
0.0,0.00010133748001642366,0.0,0.0,no,0.0,0.013569937369519834,0.0
0.5,0.00023674531969354148,0.0,0.0,no,0.0,0.024008350730688934,0.0
0.0,0.00036778516454236517,0.0001467782181124321,0.8,no,0.0,0.013569937369519834,0.0
0.0,0.0003223580183281063,4.892607270414404e-05,0.6,no,0.0,0.019832985386221295,0.0
0.5,1.8345578278835317e-05,9.785214540828808e-05,0.3,no,0.007417284773731144,0.015657620041753653,0.0
0.0,6.02783286304589e-05,0.0,0.0,no,0.0,0.009394572025052192,0.0
0.0,8.386550070324717e-05,0.0,0.0,no,0.0,0.010438413361169102,0.0
